"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39"
"174",0.215140998,0.216937006,0.218102008,0.221699998,0.209377006,0.205374002,0.212136999,0.218488008,0.220522001,0.211053997,0.215145007,0.206788003,0.214645997,0.206332996,0.206255004,0.219115004,0.221299008,0.21807301,0.219476998,0.215746999,0.217095003,0.212954,0.203417003,0.218509004,0.269996017,0.324606001,0.218811005,0.21913901,0.213526011,0.210170001,0.213155001,0.216525003,0.21465601,0.203566998,0.22183001,0.281217009,0.280449003,0.296833009,0.283831
"175",0.206123009,0.207724005,0.209096,0.212442011,0.200217009,0.196768001,0.203227997,0.209330007,0.211297005,0.201671004,0.205933005,0.198070005,0.205412999,0.197527006,0.197523996,0.209834009,0.211971998,0.208524004,0.21023801,0.206240997,0.20802401,0.203425005,0.194719002,0.209270999,0.261034995,0.316987991,0.209610999,0.209918007,0.204219997,0.200894997,0.204181999,0.207047001,0.205538005,0.194793001,0.212586001,0.272417992,0.271764994,0.288435996,0.275112003
"176",0.196711004,0.198247001,0.199815005,0.202837005,0.190899,0.187870011,0.193957001,0.199822009,0.201791003,0.192213997,0.196407005,0.189001009,0.19585301,0.188487008,0.188469008,0.200241998,0.202320009,0.198863,0.200719997,0.196659997,0.198668003,0.193851009,0.185756013,0.199612007,0.252184004,0.309794009,0.200130999,0.200415999,0.194797009,0.191506013,0.194752008,0.197448,0.196158007,0.185747012,0.203084007,0.263954014,0.263328999,0.280346006,0.266652018
"177",0.187096,0.18869701,0.190442011,0.193066999,0.181618005,0.178865001,0.184478,0.190139011,0.192184001,0.182919011,0.186766014,0.179772004,0.186148003,0.179411009,0.179272011,0.190535009,0.192543998,0.189326003,0.191098005,0.187235996,0.189196005,0.184473008,0.176716998,0.189731002,0.243524,0.303086996,0.190565005,0.190825999,0.18547301,0.182222009,0.185055003,0.187963009,0.186700001,0.176629007,0.193501011,0.255908996,0.255228013,0.27264902,0.258541018
"178",0.177699998,0.179476008,0.181332007,0.183555007,0.172747001,0.170131996,0.175189003,0.180695012,0.182869002,0.174152002,0.177425995,0.170782,0.176703006,0.170668006,0.170324996,0.181120008,0.183065996,0.180298999,0.181756005,0.178341001,0.179992005,0.175658002,0.167976007,0.18007201,0.235345006,0.297080994,0.181314006,0.181547001,0.176615998,0.173408002,0.175524011,0.178980008,0.177551001,0.167826995,0.184220999,0.24852401,0.24771601,0.265594006,0.251038015
"179",0.169076011,0.171084002,0.172949001,0.174842,0.164752007,0.162159011,0.16662401,0.172023997,0.174348012,0.166329011,0.168910995,0.162543997,0.168050006,0.162723005,0.162139997,0.172517002,0.17441301,0.172234997,0.173199013,0.170405,0.171553999,0.167820007,0.160009995,0.171212003,0.228061005,0.292088002,0.172889009,0.173093006,0.168677002,0.165513009,0.166746005,0.170946002,0.169211,0.159832001,0.175732002,0.242123008,0.241155997,0.259526998,0.244505003
"180",0.161726996,0.163957998,0.165739,0.167405009,0.158036008,0.155388996,0.15926601,0.164600998,0.167063013,0.159800008,0.161687002,0.155550003,0.160668999,0.156001002,0.155195996,0.165180996,0.167043999,0.165500998,0.165878996,0.163782001,0.164333999,0.161295012,0.153255001,0.163661003,0.222038999,0.288370997,0.165736005,0.165908009,0.162024006,0.158910006,0.159267008,0.164232999,0.16212301,0.153083995,0.168463007,0.236984998,0.235855997,0.254741013,0.239257008
"181",0.155944005,0.158322006,0.159987003,0.161508009,0.152807012,0.150076002,0.153402999,0.158684,0.161251009,0.15471901,0.156020001,0.150103003,0.154826999,0.150735006,0.149787009,0.159356996,0.161200002,0.160255,0.160045996,0.158629,0.158579007,0.156228006,0.147956997,0.157701999,0.217460006,0.286026001,0.160090998,0.160229012,0.156831011,0.153772995,0.153409004,0.158996999,0.156528011,0.147826999,0.162647009,0.233227,0.231958002,0.251359016,0.235427007
"182",0.151716009,0.15411,0.15570201,0.157104999,0.148989007,0.146191001,0.149025008,0.15422301,0.156852007,0.150976002,0.151871011,0.146223009,0.150481999,0.146880001,0.145925999,0.154991001,0.156816006,0.156369001,0.155650005,0.154826999,0.154245004,0.152499005,0.144089997,0.153296009,0.214235008,0.284895003,0.155893996,0.155997008,0.153000012,0.149998009,0.149177,0.155112997,0.152374998,0.144018009,0.158225998,0.230729997,0.229347005,0.249243006,0.232891008
"183",0.148760006,0.151013002,0.152628005,0.153887004,0.146265,0.143463001,0.145874009,0.150918007,0.153570011,0.148241997,0.148930997,0.143656999,0.147333011,0.144156009,0.143361002,0.151774004,0.153577,0.153487012,0.152394995,0.15203701,0.151050001,0.14976801,0.141378,0.150125012,0.21203801,0.284606993,0.15283601,0.152904004,0.150206,0.147266001,0.146282002,0.152232006,0.149364009,0.141359001,0.154907003,0.229157001,0.227688998,0.248043001,0.231306002
"184",0.146609008,0.148569003,0.150318012,0.151382998,0.144171,0.141461998,0.143521011,0.148312002,0.150950998,0.146064997,0.146722004,0.141962007,0.144911006,0.142130002,0.141654998,0.149246007,0.151019007,0.151135996,0.149827003,0.149795011,0.148557007,0.147574008,0.139393002,0.147693008,0.210400999,0.284693003,0.150454,0.150481001,0.147984996,0.145117,0.144235998,0.149882004,0.147040009,0.139400005,0.152245998,0.228050008,0.226538002,0.247297004,0.23021701
"185",0.144761011,0.146310002,0.148274004,0.149103999,0.142239004,0.139731005,0.141497999,0.145923004,0.148525998,0.144006997,0.14473401,0.140631005,0.142724007,0.140344009,0.140312999,0.146926999,0.148668006,0.148852006,0.147471011,0.147643998,0.146309003,0.145470008,0.137686998,0.145483002,0.208861008,0.28470701,0.148266003,0.14825201,0.145878002,0.143097997,0.142495006,0.147612005,0.144924998,0.137664005,0.149781004,0.226967007,0.225442007,0.246555001,0.229171008
"186",0.142815009,0.143908009,0.14612101,0.146693006,0.140147999,0.137931004,0.139457002,0.14340201,0.145966008,0.141768008,0.142592996,0.139247,0.140413001,0.138464004,0.138935998,0.144471005,0.146185011,0.146344006,0.144996002,0.145291999,0.143978,0.143164009,0.13592501,0.143114999,0.207101002,0.284363002,0.14592801,0.145876005,0.143584996,0.140908003,0.140639007,0.145132005,0.142680004,0.135815009,0.147186011,0.225617006,0.224094003,0.245517001,0.22786501
"187",0.14052701,0.141190007,0.143665999,0.143948004,0.137735009,0.135862008,0.137183011,0.140566006,0.143093005,0.139209002,0.140083,0.137525007,0.137780011,0.136307001,0.137245998,0.141691998,0.143387005,0.143491,0.142222002,0.142609999,0.141378999,0.140523002,0.133917004,0.14038001,0.204971001,0.283565998,0.143258005,0.143175006,0.140970007,0.138409004,0.13840501,0.142316997,0.140119001,0.133662999,0.14429,0.223872006,0.222357005,0.244067997,0.226170003
"188",0.137815997,0.138143003,0.140880004,0.140832007,0.13498801,0.133466005,0.134598002,0.137386009,0.139888003,0.136340007,0.137163997,0.135353997,0.134782001,0.133827999,0.135120004,0.138562009,0.140251011,0.140328005,0.139128998,0.139620006,0.138473004,0.13756901,0.131610006,0.137243003,0.202482,0.282388002,0.140238002,0.140129,0.138040006,0.135599002,0.135710001,0.13919501,0.137213007,0.131172001,0.141076997,0.221768007,0.22025001,0.242247999,0.224118009
"189",0.134746999,0.134868011,0.137832999,0.137447,0.131999001,0.130785003,0.13173601,0.133966997,0.136455998,0.133264005,0.133942008,0.13276501,0.131502002,0.131085008,0.13257201,0.135175005,0.136873007,0.136988997,0.135811001,0.136436999,0.135334,0.134422004,0.12904501,0.13381201,0.199760005,0.280995011,0.136969998,0.136846006,0.134906009,0.132577002,0.132615,0.13588801,0.134048,0.128405005,0.137649998,0.219441012,0.217907012,0.240204006,0.221844003
"190",0.131490007,0.131541997,0.134645,0.133975998,0.128917009,0.127934009,0.12871401,0.130497009,0.132981002,0.130135998,0.130601004,0.129891008,0.128105,0.128194004,0.129719004,0.131712005,0.133430004,0.133652002,0.132431,0.133221,0.132104009,0.131245002,0.126320004,0.130287006,0.196995005,0.279579997,0.133633003,0.133511007,0.131731004,0.129491001,0.129298002,0.132573009,0.130785003,0.125495002,0.134180009,0.21707201,0.215511009,0.238123998,0.21953401
"191",0.128222004,0.128317997,0.131417006,0.13059701,0.125859007,0.125018999,0.125647008,0.127153009,0.129640996,0.127067998,0.127313003,0.12687701,0.124751002,0.125266999,0.126702011,0.128342003,0.130090997,0.130455002,0.129138008,0.130098,0.128910005,0.128158003,0.123519003,0.126854002,0.194345012,0.278283,0.130399004,0.130281001,0.128641009,0.126459002,0.125944003,0.129392996,0.127567008,0.122546002,0.130829006,0.214791,0.213212997,0.236154005,0.217330009
"192",0.125089005,0.125302002,0.128239006,0.127444997,0.122901998,0.12212,0.122616,0.124063998,0.126561999,0.124132998,0.124202006,0.123850003,0.121560998,0.122376002,0.123645999,0.125194997,0.126989007,0.127479002,0.126038998,0.127137005,0.125853002,0.125225008,0.120696999,0.123654999,0.191914007,0.277162015,0.127384007,0.127266005,0.125705004,0.123546004,0.122710004,0.126437008,0.124499001,0.119634002,0.127716005,0.212666005,0.211111009,0.234371006,0.215309009
"193",0.122166,0.122536004,0.125172004,0.124586001,0.120076001,0.119281001,0.119665004,0.12128,0.123801999,0.121350005,0.121323004,0.120886005,0.118601002,0.119561002,0.120636001,0.122333005,0.124184005,0.124746002,0.123187006,0.124364004,0.122984,0.12246,0.117876999,0.120756999,0.189724997,0.276199013,0.124637999,0.124506004,0.122942999,0.120774001,0.119690001,0.123735003,0.121624999,0.116791002,0.12489,0.210708007,0.209222004,0.232773006,0.213477001
"194",0.119454004,0.119995005,0.122235,0.122009002,0.117361002,0.116501004,0.116787001,0.118767999,0.121335,0.118691005,0.118662998,0.118002005,0.115869001,0.116817005,0.117693,0.119750999,0.121665999,0.122228004,0.120568998,0.121755004,0.120292,0.119828001,0.115056001,0.118147001,0.187736005,0.275333017,0.122134,0.121973999,0.120333999,0.11812,0.116903,0.121257,0.118934005,0.114014,0.122331999,0.208873004,0.207507998,0.231305003,0.211783007
"195",0.116879001,0.117586002,0.119382001,0.119617,0.114693001,0.113731004,0.113917999,0.116410002,0.119051002,0.116080999,0.116134003,0.115151003,0.113287002,0.114098005,0.114775002,0.117357999,0.119327001,0.119835004,0.118100002,0.119231001,0.117702,0.117247,0.112198003,0.115722999,0.185839996,0.274471998,0.119779006,0.119568005,0.117798999,0.115510002,0.114277005,0.118905999,0.116345003,0.111255005,0.119938999,0.20707801,0.205878004,0.229869008,0.210134998
"196",0.114302002,0.115159005,0.116515003,0.117255002,0.111964002,0.110875003,0.110961005,0.114027001,0.116772003,0.113403,0.113596998,0.112239003,0.110720001,0.111307003,0.111788005,0.114991002,0.116999,0.117429003,0.11564,0.116675004,0.115090005,0.114606,0.109236002,0.11332,0.183895007,0.273499012,0.117411003,0.117136002,0.115217,0.112827003,0.111670002,0.116525002,0.113736004,0.108427003,0.117547005,0.205210999,0.204204008,0.228338003,0.208408996
"197",0.111565001,0.112541005,0.113518,0.114746004,0.109052002,0.107820004,0.107807003,0.111432999,0.114294,0.110526003,0.110894002,0.109154999,0.108006001,0.108323,0.108623005,0.112464003,0.114493005,0.114840001,0.113017999,0.113938004,0.112307005,0.111774005,0.106080003,0.110748999,0.181763008,0.272298008,0.114843003,0.11451,0.112443998,0.109942004,0.108914003,0.113934003,0.110959999,0.105425,0.114960998,0.203157008,0.202348009,0.226589009,0.206483006
"198",0.108522005,0.109575003,0.110304005,0.111919001,0.105841003,0.104464002,0.104381002,0.108467005,0.111435004,0.107322998,0.107870005,0.105792001,0.104997002,0.105036005,0.105181001,0.109599002,0.111625999,0.111896001,0.110073,0.110874005,0.109217003,0.108621001,0.102655001,0.107841,0.179322004,0.27076602,0.111909002,0.111535005,0.109340005,0.106729999,0.105852,0.110957004,0.107882999,0.102150001,0.112002999,0.200801998,0.200184003,0.224515006,0.204247996
"199",0.105053,0.106130004,0.106817,0.108635001,0.102224998,0.100731,0.100633003,0.105014004,0.108066,0.103687003,0.104396999,0.102058999,0.101580001,0.101358004,0.101388,0.106256999,0.108266003,0.108445004,0.106682003,0.107349999,0.105716005,0.105025999,0.098893598,0.104465,0.17648901,0.268813014,0.108479001,0.108084999,0.105783001,0.103083,0.102360003,0.107448004,0.104401,0.098519504,0.108540006,0.198046997,0.197612002,0.222038001,0.201620996
"200",0.101102002,0.102150999,0.103037,0.104837999,0.098159507,0.096602902,0.096568897,0.101051003,0.104139999,0.099566296,0.100419998,0.097916797,0.0977173,0.097253799,0.097218901,0.102384999,0.104371004,0.104401,0.102798998,0.103291005,0.101778999,0.100928999,0.094770104,0.100573003,0.173234999,0.266387999,0.104496002,0.104107,0.101708002,0.098956503,0.098387197,0.103340998,0.100474,0.094506398,0.104529999,0.194843009,0.194589004,0.219126999,0.19856301
"201",0.096677899,0.097672701,0.098973706,0.100557998,0.093664199,0.092121713,0.092244804,0.0966345,0.099704303,0.094985798,0.095966801,0.093380496,0.093444698,0.092752002,0.092689402,0.098018013,0.099987105,0.0997722,0.098461002,0.098708503,0.097453199,0.096343704,0.0903126,0.0962006,0.169588,0.263503999,0.099991098,0.099636205,0.097137801,0.094376698,0.093959406,0.098655701,0.096136503,0.090139106,0.100023001,0.191203013,0.191127002,0.215809003,0.195103005
"202",0.0918753,0.092810102,0.094672397,0.095904604,0.0888291,0.087386504,0.087748803,0.091885798,0.094890699,0.090043202,0.091141507,0.0885249,0.088867798,0.087950513,0.0878691,0.093284704,0.095239207,0.094665602,0.093779303,0.0936919,0.092849903,0.091369107,0.0856058,0.0914637,0.165644005,0.260242999,0.095086299,0.0947861,0.092178404,0.0894458,0.089179501,0.093514696,0.091498502,0.085510701,0.095146105,0.187215,0.18731901,0.212172002,0.191327006
"203",0.086835302,0.087722197,0.090199098,0.091029301,0.083788902,0.082518101,0.083178803,0.086959802,0.089870498,0.084881902,0.086095303,0.083460301,0.084120199,0.0829788,0.082857713,0.088346004,0.090288103,0.089252502,0.088905297,0.0883957,0.088105701,0.086152405,0.080759302,0.086515702,0.161538005,0.256731004,0.089948602,0.089713499,0.086988002,0.084310606,0.084186502,0.088096999,0.086698204,0.080741398,0.090072401,0.183005005,0.18329601,0.208340004,0.187362999
"204",0.081707001,0.082569197,0.085635103,0.086092703,0.078687206,0.077630103,0.078621313,0.082008496,0.084806204,0.079655401,0.080990896,0.078316599,0.079331413,0.077968501,0.077762604,0.083357304,0.085300103,0.083728202,0.083989903,0.082995601,0.083352804,0.080857404,0.075887904,0.081514299,0.157412007,0.253116012,0.084742904,0.084582604,0.081733897,0.0791246,0.079122499,0.082596101,0.081868306,0.075951204,0.084965803,0.178723007,0.179205999,0.204446003,0.18335101
"205",0.076663397,0.077523701,0.081090003,0.081254803,0.073690504,0.072849602,0.074175201,0.0771854,0.079859801,0.074533001,0.075994805,0.073254503,0.074637301,0.073064603,0.072730497,0.078477003,0.080438398,0.078305602,0.079183102,0.077688202,0.078723699,0.075666897,0.071123406,0.0766211,0.153416008,0.249565005,0.079646513,0.079564102,0.0765981,0.074052706,0.074147701,0.077220701,0.077145599,0.071274206,0.079987802,0.174532011,0.175209999,0.200645998,0.179442003
"206",0.071851298,0.072720803,0.076650202,0.076635003,0.068936303,0.068282403,0.069930896,0.072609603,0.075157203,0.069652513,0.071246102,0.068423502,0.070150398,0.068394102,0.067906804,0.073821113,0.075823203,0.0731626,0.074602105,0.0726422,0.074319102,0.070728913,0.066583902,0.071966201,0.149669006,0.246221006,0.074803397,0.074795403,0.071725205,0.069231704,0.069395199,0.072139695,0.072641298,0.066816702,0.075259201,0.170576006,0.171449006,0.197063997,0.175769001
"207",0.067380302,0.068256103,0.072368905,0.072317302,0.064528503,0.064014204,0.065966204,0.068369798,0.070781,0.0651168,0.066838302,0.063946798,0.065952405,0.064048201,0.063421205,0.069475502,0.0715416,0.068426102,0.070333496,0.067978702,0.070214599,0.066150099,0.062359899,0.067641698,0.146248996,0.243184999,0.070312202,0.0703713,0.067215607,0.064758301,0.064965405,0.0674714,0.0684328,0.062661402,0.070869997,0.166957006,0.168022007,0.193793997,0.17242001
"208",0.063298598,0.064182401,0.068267599,0.0683477,0.060519803,0.0600968,0.0623299,0.064506903,0.066773698,0.060976397,0.062816307,0.059895001,0.062086999,0.060075402,0.059356499,0.0654798,0.067629002,0.064155601,0.066420101,0.063762598,0.066447698,0.061989099,0.058501601,0.0636914,0.143187001,0.240500003,0.066218697,0.066334203,0.063112803,0.060680699,0.060912203,0.063264102,0.064557903,0.058843397,0.0668578,0.163727,0.164981008,0.190885007,0.169440001
"209",0.059627503,0.060527403,0.064379498,0.064749196,0.0569297,0.056563802,0.059051,0.061029501,0.063153401,0.057258002,0.059193403,0.0562962,0.058579601,0.056503199,0.0557492,0.061859,0.064095199,0.060364403,0.062883697,0.060013901,0.063038498,0.058272403,0.055037301,0.060132701,0.140491009,0.238178,0.062545404,0.062701501,0.059434503,0.057014205,0.057263304,0.0595177,0.061046101,0.055382103,0.063234903,0.160906002,0.162335008,0.188349009,0.166839004
"210",0.0563506,0.057268899,0.060744304,0.061510302,0.0537313,0.053408504,0.056113802,0.057907701,0.059900802,0.0539423,0.055944603,0.0531228,0.055417299,0.053316902,0.052585602,0.058601998,0.060913302,0.057011597,0.0597063,0.056695104,0.059973102,0.054973401,0.0519468,0.056942899,0.138135001,0.236187011,0.059272997,0.059451401,0.056153901,0.053736798,0.054005302,0.056185901,0.057891704,0.052266102,0.059978701,0.158473,0.160054997,0.186155006,0.164583012
"211",0.0534226,0.054354399,0.057410698,0.0585954,0.0508691,0.050592501,0.0534769,0.055086203,0.056969099,0.050981998,0.053019602,0.050311703,0.052560102,0.050472699,0.049801201,0.055668302,0.058033697,0.054019302,0.0568478,0.053738099,0.057211705,0.052030098,0.049183499,0.054068398,0.136076003,0.23447901,0.056346603,0.056530803,0.053218,0.050800502,0.051088203,0.053194202,0.055056203,0.049455002,0.057043999,0.156377003,0.158086002,0.184254006,0.16261901
"212",0.050778102,0.051720202,0.054433398,0.0559479,0.0482798,0.0480626,0.051083602,0.052502703,0.0542983,0.048316699,0.050362904,0.047788501,0.049954001,0.047915,0.0473129,0.0530007,0.055399202,0.051305197,0.0542503,0.051064301,0.054702502,0.049375702,0.046690401,0.051448703,0.134254009,0.233003005,0.053695999,0.053877104,0.050565898,0.048146103,0.048450001,0.050462801,0.052483,0.0469,0.054368101,0.154560998,0.156366006,0.182595,0.160891011
"213",0.048365198,0.0493058,0.051857699,0.0535127,0.045916699,0.045771301,0.048889499,0.050108302,0.0518368,0.045892902,0.047927599,0.045495201,0.047555801,0.045598101,0.0450527,0.050544601,0.052964799,0.048808202,0.051859997,0.0486129,0.052394904,0.046951901,0.04442,0.049028702,0.132621005,0.231728002,0.051263399,0.0514386,0.048149001,0.045723502,0.046036903,0.047934301,0.050124697,0.044564001,0.051897299,0.152979001,0.154842004,0.181135997,0.159354001
"214",0.046134003,0.047055803,0.0496714,0.051233001,0.043742098,0.043671802,0.046852801,0.047864001,0.0495333,0.043660201,0.045675002,0.0433902,0.045324001,0.043478198,0.0429646,0.048249599,0.050691504,0.046485998,0.0496311,0.046337899,0.050243597,0.044707101,0.042335201,0.046764702,0.131134003,0.230631009,0.048992001,0.049167901,0.045921601,0.043496303,0.043800801,0.045571603,0.047935899,0.042415101,0.0495838,0.151584998,0.153474003,0.179848,0.157978997
"215",0.044045303,0.044934999,0.047820002,0.049070202,0.0417298,0.041726802,0.044945002,0.045745902,0.0473544,0.0415847,0.0435711,0.0414441,0.043226101,0.041516602,0.041013602,0.046080299,0.048548702,0.044316299,0.047529601,0.044211701,0.048215903,0.042614099,0.040409602,0.044628702,0.12976101,0.229691997,0.046840601,0.047031499,0.043850601,0.0414363,0.041700803,0.043360502,0.045877703,0.040426098,0.047398601,0.150338009,0.152236,0.178709,0.156743005
"216",0.042065598,0.0429218,0.0462064,0.047002401,0.039857902,0.039909501,0.043139301,0.043730199,0.045277201,0.0396416,0.041585501,0.039632902,0.041237403,0.039681301,0.039177202,0.044006102,0.046509001,0.042282801,0.045530599,0.042218603,0.046282899,0.040657498,0.038621403,0.042598501,0.128472,0.228889003,0.0447907,0.045010101,0.041908402,0.039519399,0.039714102,0.0412907,0.043923102,0.038570799,0.0453154,0.149196997,0.151101008,0.177689001,0.155624002
"217",0.040191598,0.0410088,0.044728901,0.045022499,0.038111098,0.038202602,0.041420501,0.041805498,0.0432932,0.037824001,0.039704703,0.037944701,0.039345499,0.037953001,0.037453003,0.0420193,0.0445606,0.0403817,0.0436236,0.0403517,0.044430301,0.0388331,0.036955498,0.0406655,0.127244011,0.228194997,0.042844601,0.043097399,0.0400813,0.0377312,0.037833102,0.039360799,0.0420615,0.036836702,0.043324601,0.148128003,0.150038004,0.176754996,0.154593006
"218",0.038423099,0.039185099,0.043307599,0.043128099,0.036470003,0.036589198,0.039772201,0.039958801,0.041393001,0.036120001,0.037915803,0.0363653,0.0375393,0.036314201,0.035841901,0.040112399,0.042687703,0.038600303,0.041794099,0.038602598,0.042648204,0.0371278,0.035391301,0.038816698,0.126045004,0.227576002,0.041001901,0.041285802,0.0383543,0.036059201,0.0360495,0.0375631,0.040284701,0.0352058,0.041422103,0.147099003,0.149020001,0.175866008,0.153612003
"219",0.036768399,0.037459098,0.041913603,0.041326903,0.034925003,0.0350677,0.038185801,0.038187899,0.039580401,0.0345366,0.036221303,0.034893103,0.035816301,0.0347693,0.0343525,0.038298402,0.040889099,0.0369379,0.040045898,0.036972702,0.0409378,0.035544101,0.033921301,0.037051,0.124848999,0.227003008,0.039270703,0.039579302,0.0367258,0.034502,0.034368701,0.0358968,0.038595103,0.033669401,0.039617602,0.146097004,0.148023009,0.174998999,0.152655005
"220",0.0352346,0.035841603,0.040548,0.039628603,0.033475101,0.033646401,0.036664702,0.036502302,0.0378673,0.033082101,0.0346325,0.0335311,0.034182198,0.033332601,0.032995302,0.036591202,0.039177101,0.035404801,0.038383402,0.035471801,0.039309099,0.034090601,0.032546602,0.0353719,0.123640001,0.226463005,0.037661903,0.037985101,0.0352064,0.033067301,0.032801401,0.034362502,0.0369987,0.032232001,0.037924301,0.14512001,0.147028998,0.174144,0.151709005
"221",0.033834703,0.0343537,0.0392217,0.0380519,0.0321378,0.032348402,0.035223998,0.034922503,0.036279,0.031773601,0.033172898,0.032297399,0.0326587,0.032035898,0.0317837,0.035013899,0.037585001,0.034019999,0.036828499,0.034120802,0.0377842,0.032784101,0.031282701,0.033796102,0.122423001,0.225967005,0.036193501,0.0365219,0.033822801,0.031773999,0.0313695,0.0329725,0.035517301,0.030914301,0.0363685,0.144181997,0.146042004,0.173312008,0.150779009
"222",0.032575302,0.033023499,0.037938301,0.036620699,0.030943001,0.031200102,0.033885699,0.033479102,0.034846101,0.030636799,0.031871699,0.031215101,0.031271599,0.030913401,0.030725401,0.033599101,0.036150899,0.032808699,0.035415102,0.032942701,0.036391903,0.0316495,0.030156201,0.032354102,0.121235006,0.225542009,0.0348836,0.035211701,0.032605801,0.030653302,0.0300931,0.031753302,0.0341774,0.029748902,0.034981601,0.143311009,0.145094007,0.172539011,0.149897009
"223",0.031462301,0.031876199,0.036706399,0.035361301,0.029919501,0.0302277,0.032674901,0.0322036,0.033600602,0.029693702,0.030752501,0.030296599,0.0300439,0.029991001,0.0298246,0.0323672,0.034905002,0.0317863,0.034169901,0.031955399,0.035159301,0.030709703,0.029190103,0.031077301,0.120126002,0.225233003,0.033751901,0.034079,0.031579603,0.0297221,0.028987899,0.030729201,0.033001699,0.028758202,0.033784501,0.142545998,0.144235998,0.17186901,0.149110004
"224",0.030507702,0.0309266,0.035544999,0.034298602,0.029090902,0.029450601,0.0316137,0.031114301,0.032565001,0.0289554,0.029834801,0.029548999,0.0289963,0.029270699,0.0290784,0.0313306,0.033869199,0.0309576,0.0331138,0.0311647,0.034098499,0.029976701,0.028398301,0.029994402,0.119150005,0.225088,0.032815799,0.033138901,0.030759001,0.028985199,0.028064201,0.029911701,0.032010701,0.027956501,0.032784801,0.141920999,0.143512011,0.171346009,0.148463011
"225",0.0297266,0.030178601,0.034492601,0.033446401,0.028467501,0.028867502,0.030723402,0.030223802,0.031747799,0.028420901,0.029125402,0.028972801,0.0281392,0.028740799,0.028485199,0.030494299,0.033048503,0.030323202,0.032258999,0.030569499,0.0332192,0.029451702,0.027787101,0.0291213,0.118354999,0.225142002,0.032083802,0.032396201,0.0301465,0.0284396,0.027319402,0.0293008,0.0312184,0.027345801,0.0319812,0.14147301,0.142968997,0.171011001,0.147996008
"226",0.0291273,0.029622102,0.033603702,0.0328082,0.028044399,0.0284699,0.0300145,0.029534001,0.031143,0.028080601,0.028615501,0.0285581,0.027475301,0.0283862,0.028039899,0.029861201,0.032433201,0.029879102,0.0316029,0.030160302,0.0325251,0.0291229,0.027355302,0.028462702,0.117779002,0.22543101,0.0315498,0.031844601,0.029729601,0.028073099,0.026746001,0.028887302,0.030632401,0.026916901,0.0313631,0.14123401,0.142646998,0.170894995,0.147741005
